Fahrzeugklasse;Fahrzeugart_Code;Fahrzeugart;SUV;Marken_Code;Marke;Marke_und_Typ;Typ1;Typ2;Typ3;Typ4;Typengenehmigungs.Nr;Typengenehmigungs.Nr_Zusatz;Typ;Variante;Version;Fahrgestell.Nr_Teil;Karosserieform_Code;Karosserieform;Farbe;Farbe_Zusatz;Sitzplätze;Sitzplätze_vorne;Stehplätze;Leergewicht;Nutzlast;Gesamtgewicht;Gesamtzugsgewicht;Anhängelast;Dachlast;Tankinhalt_Aufbaus;Hubraum;Zylinder;Leistung;Motorkennzeichen;Treibstoff_Code;Treibstoff;Hybridcode;CO2.WLTP;CO2.NEFZ;El.Verbrauch;Emissionscode;Getriebe_Code;Getriebe;Getriebe_Detailcode;Antrieb_Code;Antrieb;Achsen;Erstinverkehrsetzung_Jahr;Erstinverkehrsetzung_Monat;Erstinverkehrsetzung_Kanton;Erstinverkehrsetzung_Staat;Gebrauchtcode;Ersterfassung_Jahr;Ersterfassung_Monat;Schildfarbe_Code;Schildfarbe;Schildart_Code;Schildart;Inverkehrsetzung_Status_Code;Inverkehrsetzung_Kanton;PLZ;Staat_Code;Staat;Datenstand
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa Romeo Spider 2.0 TS;Spider 2.0 TS;Spider;2;TS;1AA174;;;;;ZAR91600006......;176;Offen mit Verdeck / Hardtop;Rot;;2;2;0;1445;185;1630;0;0;0;0;1970;4;114;;B;Benzin;N/A;0;220;;B02;M;Mechanisch;M5;V;Vorderrad;2;1998;6;AG;;;NA;NA;0;Weiss;N;Normalschild;I;AG;57..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa Romeo Spider 3.2 V6;Spider 3.2 V6;Spider;3.2;V6;X;;;;;ZAR91600007......;176;Offen mit Verdeck / Hardtop;Schwarz;;2;2;0;1545;185;1730;0;0;0;0;3179;6;177;;B;Benzin;N/A;0;NA;;B03;M;Mechanisch;M6;V;Vorderrad;2;2004;3;BE;Deutschland;A;2012;3;0;Weiss;N;Normalschild;I;BE;36..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;Alfa Romeo Stelvio;Stelvio;Stelvio;;;;X;;;;ZARPAHBX7K7......;163;Limousine;Blau;Metallic;5;2;0;1872;538;2410;0;0;50;0;2143;4;154;;D;Diesel;N/A;0;147;;B6d;A;Automat;A8;A;Allrad;2;2019;6;ZH;Belgien;A;2019;11;0;Weiss;N;Normalschild;I;ZH;86..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;ALFA ROMEO Stelvio 2.0 Q4;Stelvio 2.0 Q4;Stelvio;2;Q4;1AA722;;;;;ZARPAHDN9M7......;161;Stationswagen;Gelb;;5;2;0;1840;510;2350;0;2300;75;0;1995;4;206;;B;Benzin;N/A;206;NA;;B6d;A;Automat;A8;A;Allrad;2;2022;3;VD;;;NA;NA;0;Weiss;N;Normalschild;I;FR;32..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;ALFA ROMEO Stelvio 2.0 Q4;Stelvio 2.0 Q4;Stelvio;2;Q4;1AA628;;;;;ZARPAHPN5K7......;161;Stationswagen;Grün;Metallic;5;2;0;1860;440;2300;0;0;75;0;1995;4;206;55273835;B;Benzin;N/A;222;184;;B6d;A;Automat;A8;A;Allrad;2;2019;12;BS;;;NA;NA;0;Weiss;N;Normalschild;I;BL;44..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;Alfa Romeo Stelvio 2.0 Q4;Stelvio 2.0 Q4;Stelvio;2;Q4;1AA722;;;;;ZARPAHBN2M7......;161;Stationswagen;Rot;Metallic;5;2;0;1840;510;2350;0;0;75;0;1995;4;206;;B;Benzin;N/A;206;NA;;B6d;A;Automat;A8;A;Allrad;2;2021;10;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;84..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;ALFA ROMEO Stelvio 2.0 Q4;Stelvio 2.0 Q4;Stelvio;2;Q4;1AA758;;;;;ZARPAHCNXP7......;161;Stationswagen;Rot;;5;2;0;2017;333;2350;0;0;75;0;1995;4;206;55273835;B;Benzin;N/A;209;NA;;B6d;A;Automat;A8;A;Allrad;2;2024;3;TG;;;NA;NA;0;Weiss;N;Normalschild;I;TG;83..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;Alfa Romeo Stelvio 2.0 Q4;Stelvio 2.0 Q4;Stelvio;2;Q4;1AA722;;;;;ZARPAHBN4M7......;161;Stationswagen;Rot;Metallic;5;2;0;1840;510;2350;0;0;75;0;1995;4;206;;B;Benzin;N/A;206;NA;;B6d;A;Automat;A8;A;Allrad;2;2021;11;SZ;;;NA;NA;0;Weiss;N;Normalschild;I;VD;10..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;ALFA ROMEO Stelvio 2.0 Q4;Stelvio 2.0 Q4;Stelvio;2;Q4;1AA628;;;;;ZARPAHBN0K7......;161;Stationswagen;Rot;Metallic;5;2;0;1860;440;2300;0;0;75;0;1995;4;206;55273835;B;Benzin;N/A;222;184;;B6d;A;Automat;A8;A;Allrad;2;2019;1;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;32..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;ALFA ROMEO Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;;;1AA573;;;;;ZARFAHBU1H7......;161;Stationswagen;Weiss;;5;2;0;1895;435;2330;0;2300;75;0;2143;4;154;55271838;D;Diesel;N/A;0;127;;B6b;A;Automat;A8;A;Allrad;2;2018;3;VD;;;NA;NA;0;Weiss;N;Normalschild;I;SG;95..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;ALFA ROMEO Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;;;1AA626;;;;;ZARPAHPX4K7......;161;Stationswagen;Schwarz;;5;2;0;1950;460;2410;0;0;75;0;2143;4;154;55284529;D;Diesel;N/A;188;155;;B6d;A;Automat;A8;A;Allrad;2;2019;4;SZ;;;NA;NA;0;Weiss;N;Normalschild;I;SZ;88..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;Alfa Romeo Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;;;1AA668;;;;;ZARPAHBX3K7......;161;Stationswagen;Grau;Metallic;5;2;0;1950;460;2410;0;0;75;0;2143;4;140;55284529;D;Diesel;N/A;188;155;;B6d;A;Automat;A8;A;Allrad;2;2019;12;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;AG;54..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;ALFA ROMEO Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;;;1AA687;;;;;ZARPAHPX7L7......;161;Stationswagen;Grau;Metallic;5;2;0;1950;460;2410;0;0;75;0;2143;4;154;55284529;D;Diesel;N/A;182;150;;B6d;A;Automat;A8;A;Allrad;2;2020;8;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;SG;92..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;Alfa Romeo Stelvio2.9V6 Q4;Stelvio2.9V6 Q4;Stelvio2.9V6;Q4;;1AA666;;;;;ZARPAHEV9K7......;161;Stationswagen;Grau;Metallic;5;2;0;1950;510;2460;0;0;75;0;2891;6;375;670052589;B;Benzin;N/A;261;222;;B6d;A;Automat;A8;A;Allrad;2;2020;2;SZ;;;NA;NA;0;Weiss;N;Normalschild;I;ZG;63..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;ALFA-ROMEO 2000;2000;2000;;;1718;;;;;AR2437...;163;Limousine;Rot;;4;2;0;1040;320;1360;0;0;80;0;1962;0;0;;B;Benzin;N/A;0;NA;;B00;M;Mechanisch;M5;H;Hinterrad;2;1973;6;BE;;;NA;NA;0;Weiss;N;Normalschild;I;AG;50..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;ALFA-ROMEO 2000;2000;2000;;;1746;;;;;AR1153824.....;176;Offen mit Verdeck / Hardtop;Weiss;;3;2;0;1040;320;1360;0;0;0;0;1961;4;93;;B;Benzin;N/A;0;NA;;B00;M;Mechanisch;;H;Hinterrad;2;1982;4;GE;;;NA;NA;0;Weiss;N;Normalschild;I;SO;46..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;ALFA-ROMEO 2000;2000;2000;;;1718;;;;;AR2446...;163;Limousine;Rot;;4;2;0;1040;320;1360;0;0;80;0;1962;4;94.8;;B;Benzin;N/A;0;139;;B00;M;Mechanisch;M;H;Hinterrad;2;1975;7;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;45..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;ALFA-ROMEO ALFASUD;ALFASUD;ALFASUD;;;1770;;;;;ZAS901G5005......;163;Limousine;Rot;;5;2;0;910;350;1260;0;0;80;0;1489;4;70;;B;Benzin;N/A;0;NA;;B00;M;Mechanisch;;V;Vorderrad;2;1980;8;SG;;;NA;NA;0;Weiss;N;Normalschild;I;FR;17..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa-Romeo Giulia 2.0 Q4;Giulia 2.0 Q4;Giulia;2;Q4;1AA569;;;;;ZAREAEGN0H7......;163;Limousine;Schwarz;;5;2;0;1760;345;2105;0;0;50;0;1995;4;206;55273835;B;Benzin;N/A;0;152;;B6b;A;Automat;A8;A;Allrad;2;2018;2;LU;;;NA;NA;0;Weiss;N;Normalschild;I;BS;40..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa-Romeo Giulietta 1.4;Giulietta 1.4;Giulietta;1.4;;;X;;;;ZAR94000007......;163;Limousine;Schwarz;;5;2;0;1437;373;1810;0;0;50;0;1368;4;125;;B;Benzin;N/A;0;NA;;B5b;A;Automat;;V;Vorderrad;2;2013;3;ZH;Deutschland;A;2014;10;0;Weiss;N;Normalschild;I;ZH;81..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa-Romeo Giulietta 1.4TB;Giulietta 1.4TB;Giulietta;1.4TB;;1AA503;;;;;ZAR94000007......;163;Limousine;Schwarz;Metallic;5;2;0;1365;430;1795;0;0;50;0;1368;4;125;;B;Benzin;N/A;0;131;;B6b;M;Mechanisch;M6;V;Vorderrad;2;2014;6;AG;;;NA;NA;0;Weiss;N;Normalschild;I;AG;57..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa-Romeo Giulietta 1.4TB;Giulietta 1.4TB;Giulietta;1.4TB;;1AA456;;;;;ZAR94000007......;163;Limousine;Schwarz;;5;2;0;1355;430;1785;0;0;50;0;1368;4;88;;B;Benzin;N/A;0;149;;B5a;M;Mechanisch;M6;V;Vorderrad;2;2011;8;TI;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;80..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa-Romeo Giulietta 1.4TB;Giulietta 1.4TB;Giulietta;1.4TB;;1AA469;;;;;ZAR94000007......;163;Limousine;Weiss;;5;2;0;1380;430;1810;0;0;50;0;1368;4;125;940A2000;B;Benzin;N/A;0;121;;B5b;M;Mechanisch;M6A;V;Vorderrad;2;2012;4;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;80..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa-Romeo Giulietta 1.4TB;Giulietta 1.4TB;Giulietta;1.4TB;;1AA503;;;;;ZAR94000007......;163;Limousine;Schwarz;Metallic;5;2;0;1365;430;1795;0;0;50;0;1368;4;125;940A2000;B;Benzin;N/A;0;131;;B6b;M;Mechanisch;M6;V;Vorderrad;2;2015;4;AG;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;86..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa-Romeo Giulietta 1.4TB;Giulietta 1.4TB;Giulietta;1.4TB;;1AA510;;;;;ZAR94000007......;163;Limousine;Schwarz;;5;2;0;1380;430;1810;0;0;50;0;1368;4;125;940A2000;B;Benzin;N/A;0;119;;B6b;M;Mechanisch;M6A;V;Vorderrad;2;2015;4;SZ;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;84..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa-Romeo MiTo 1.4TB;MiTo 1.4TB;MiTo;1.4TB;;1AA435;;;;;ZAR95500001......;163;Limousine;Grau;Metallic;5;2;0;1210;405;1615;0;0;75;0;1368;4;99;955A2000;B;Benzin;N/A;0;129;;B5a;M;Mechanisch;M5;V;Vorderrad;2;2009;11;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;14..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;3003;ALFA ROMEO;Alfa-Romeo Spider 2.0;Spider 2.0;Spider;2;;1A2021;;;;;ZAR11538006......;176;Offen mit Verdeck / Hardtop;Rot;;2;2;0;1080;280;1360;0;0;50;0;1961;4;85;AR01544;B;Benzin;N/A;0;155;;B01;M;Mechanisch;M5;H;Hinterrad;2;1990;6;VD;;;NA;NA;0;Weiss;N;Normalschild;I;NE;20..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;Alfa-Romeo Stelvio 2.0 Q4;Stelvio 2.0 Q4;Stelvio;2;Q4;1AA628;;;;;ZARPAHBN4K7......;161;Stationswagen;Grau;Metallic;5;2;0;1860;440;2300;0;0;75;0;1995;4;206;55273835;B;Benzin;N/A;222;184;;B6d;A;Automat;A8;A;Allrad;2;2019;4;VD;;;NA;NA;0;Weiss;N;Normalschild;I;BE;25..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;Alfa-Romeo Stelvio 2.0 Q4;Stelvio 2.0 Q4;Stelvio;2;Q4;1AA572;;;;;ZARFAHBN8J7......;161;Stationswagen;Grau;Metallic;5;2;0;1860;440;2300;0;0;75;0;1995;4;206;55273835;B;Benzin;N/A;0;161;;B6b;A;Automat;A8;A;Allrad;2;2018;12;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;81..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;1;3003;ALFA ROMEO;Alfa-Romeo Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;Stelvio2.2JTDQ4;;;1AA626;;;;;ZARPAHBX2K7......;161;Stationswagen;Grau;Metallic;5;2;0;1950;460;2410;0;0;75;0;2143;4;154;55284529;D;Diesel;N/A;188;155;;B6d;A;Automat;A8;A;Allrad;2;2019;5;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;10..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2152;ALPINE;ALPINE A110;A110;A110;;;1AG503;;;;;VFAAEFD0363......;163;Limousine;Blau;Metallic;2;2;0;1192;168;1360;0;0;0;0;1798;4;185;M5PP4;B;Benzin;N/A;156;144;;B6d;M;Mechanisch;M7A;H;Hinterrad;2;2019;6;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;18..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2152;ALPINE;Alpine A110;A110;A110;;;;X;;;;A1101300.....;163;Limousine;Weiss;;2;2;0;815;155;970;0;0;0;0;1280;4;51;;B;Benzin;N/A;0;NA;;B00;M;Mechanisch;M5;H;Hinterrad;2;1973;3;VD;Deutschland;A;2011;9;0;Weiss;N;Normalschild;I;VD;11..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2152;ALPINE;ALPINE A110;A110;A110;;;1AG503;;;;;VFAAEFD0262......;163;Limousine;Blau;Metallic;2;2;0;1192;168;1360;0;0;0;0;1798;4;185;M5PP4;B;Benzin;N/A;156;144;;B6d;M;Mechanisch;M7A;H;Hinterrad;2;2018;12;FL;;;NA;NA;0;Weiss;N;Normalschild;I;FL;94..;FL;Liechtenstein;01.07.2024
M1;1;Personenwagen;0;5127;ASTON MARTIN;ASTON MARTIN DBS 770;DBS 770;DBS;770;;1AB668;;;;;SCFRMHAV8PG......;163;Limousine;Rot;Metallic;4;2;0;1950;315;2265;0;0;0;0;5204;12;566;AE31;B;Benzin;N/A;314;NA;;B6d;A;Automat;A8;H;Hinterrad;2;2023;8;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;25..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5127;ASTON MARTIN;ASTON MARTIN DBS Volante;DBS Volante;DBS;Volante;;1AB554;;;;;SCFFDCCD8CG......;176;Offen mit Verdeck / Hardtop;Schwarz;Metallic;4;2;0;1885;225;2110;0;0;0;0;5935;12;380;;B;Benzin;N/A;0;367;;B5b;M;Mechanisch;M6;H;Hinterrad;2;2012;11;VD;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5127;ASTON MARTIN;ASTON MARTIN Rapide;Rapide;Rapide;;;1AB537;;;;;SCFHDDAJ8AA......;163;Limousine;Grau;Metallic;4;2;0;2065;345;2410;0;0;0;0;5935;12;350;;B;Benzin;N/A;0;355;;B5a;A;Automat;A6;H;Hinterrad;2;2010;10;ZG;;;NA;NA;0;Weiss;N;Normalschild;I;VS;39..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5127;ASTON MARTIN;Aston-Martin DB4GT;DB4GT;DB4GT;;;;X;;;;DB4GT01...;163;Limousine;Grau;;2;2;0;1380;140;1520;0;0;0;0;3669;6;222;;B;Benzin;N/A;0;NA;;B00;M;Mechanisch;M4;H;Hinterrad;2;1962;2;ZH;Deutschland;A;2022;12;0;Weiss;N;Normalschild;I;ZH;80..;CH;Schweiz;01.07.2024
;1;Personenwagen;0;4009;AUDI;AUDI 80;80;80;;;1A6135;;;;;WAUZZZ8CZRA......;163;Limousine;Weiss;;5;2;0;1190;460;1650;0;0;75;0;1983;4;66;ABT;B;Benzin;N/A;0;150;;B01;M;Mechanisch;M5;V;Vorderrad;2;1994;8;AG;;;NA;NA;0;Weiss;N;Normalschild;I;BS;40..;CH;Schweiz;01.07.2024
;1;Personenwagen;0;4009;AUDI;AUDI 80 Avant Quattro;80 Avant Quattro;80;Avant;Quattro;1A6176;;;;;WAUZZZ8CZRA......;161;Stationswagen;Weiss;;5;2;0;1470;550;2020;0;0;75;0;2597;6;110;;B;Benzin;N/A;0;NA;;B01;M;Mechanisch;M5;A;Allrad;2;1994;6;GR;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;84..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;AUDI A1;A1;A1;;;X;;;;;WAUZZZ8X4CB......;163;Limousine;Schwarz;;4;2;0;1210;375;1585;0;0;75;0;4;0;66;;D;Diesel;N/A;0;99;;B5b;M;Mechanisch;;V;Vorderrad;2;2011;7;GE;Frankreich;A;2019;4;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.0TFSI;A1 1.0TFSI;A1;1.0TFSI;;1AD623;;;;;WAUZZZ8X9GB......;163;Limousine;Schwarz;;4;2;0;1180;305;1485;0;0;75;0;999;3;70;CHZB;B;Benzin;N/A;0;97;;B6b;M;Mechanisch;M5;V;Vorderrad;2;2016;5;LU;;;NA;NA;0;Weiss;N;Normalschild;I;LU;62..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.2TFSI;A1 1.2TFSI;A1;1.2TFSI;;1AC720;;;;;WAUZZZ8X8BB......;163;Limousine;Grau;Metallic;4;2;0;1115;375;1490;0;0;75;0;1197;4;63;;B;Benzin;N/A;0;118;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2011;6;TG;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;86..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;AUDI A1 1.2TFSI;A1 1.2TFSI;A1;1.2TFSI;;1AD244;;;;;WAUZZZ8X1EB......;163;Limousine;Weiss;;4;2;0;1115;375;1490;0;0;75;0;1197;4;63;CBZA;B;Benzin;N/A;0;118;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2014;11;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;65..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.2TFSI SB;A1 1.2TFSI SB;A1;1.2TFSI;SB;1AC877;;;;;WAUZZZ8X2DB......;163;Limousine;Blau;;5;2;0;1140;415;1555;0;0;75;0;1197;4;63;;B;Benzin;N/A;0;118;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2012;7;TI;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;89..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.2TFSI SB;A1 1.2TFSI SB;A1;1.2TFSI;SB;1AC877;;;;;WAUZZZ8X1DB......;163;Limousine;Schwarz;;5;2;0;1140;415;1555;0;0;75;0;1197;4;63;;B;Benzin;N/A;0;118;;B5b;M;Mechanisch;M5;V;Vorderrad;2;2012;11;TI;;;NA;NA;0;Weiss;N;Normalschild;I;VD;10..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.4 SB TFSI;A1 1.4 SB TFSI;A1;1.4;SB TFSI;1AC873;;;;;WAUZZZ8X3CB......;163;Limousine;Weiss;;4;2;0;1213;427;1640;0;0;75;0;1390;4;90;CAXA;B;Benzin;N/A;0;122;;B5b;M;Mechanisch;M7A;V;Vorderrad;2;2012;2;LU;;;NA;NA;0;Weiss;N;Normalschild;I;LU;60..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.4 SB TFSI;A1 1.4 SB TFSI;A1;1.4;SB TFSI;1AC873;;;;;WAUZZZ8X4DB......;163;Limousine;Rot;Metallic;4;2;0;1213;427;1640;0;0;75;0;1390;4;90;CAXA;B;Benzin;N/A;0;122;;B5b;M;Mechanisch;M7A;V;Vorderrad;2;2012;7;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;80..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.4 TFSI;A1 1.4 TFSI;A1;1.4;TFSI;1AC718;;;;;WAUZZZ8XXBB......;163;Limousine;Rot;;4;2;0;1188;387;1575;0;0;75;0;1390;4;90;CAXA;B;Benzin;N/A;0;122;;B5b;M;Mechanisch;M7A;V;Vorderrad;2;2011;1;LU;;;NA;NA;0;Weiss;N;Normalschild;I;VD;14..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.4 TFSI;A1 1.4 TFSI;A1;1.4;TFSI;1AC718;;;;;WAUZZZ8X9BB......;163;Limousine;Schwarz;Metallic;4;2;0;1188;362;1550;0;0;75;0;1390;4;90;CAXA;B;Benzin;N/A;0;124;;B5b;M;Mechanisch;M6;V;Vorderrad;2;2011;3;AI;;;NA;NA;0;Weiss;N;Normalschild;I;AG;50..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;AUDI A1 1.4 TFSI;A1 1.4 TFSI;A1;1.4;TFSI;1AC718;;;;;WAUZZZ8XXCB......;163;Limousine;Schwarz;Metallic;4;2;0;1188;387;1575;0;0;75;0;1390;4;90;CAXA;B;Benzin;N/A;0;122;;B5b;M;Mechanisch;M7A;V;Vorderrad;2;2012;2;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;SZ;88..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;AUDI A1 1.4 TFSI 119gr;A1 1.4 TFSI 119gr;A1;1.4;TFSI 119gr;1AC717;;;;;WAUZZZ8X3BB......;163;Limousine;Schwarz;Metallic;4;2;0;1200;375;1575;0;0;75;0;1390;4;90;CAXA;B;Benzin;N/A;0;119;;B5b;M;Mechanisch;M7A;V;Vorderrad;2;2011;1;AG;;;NA;NA;0;Weiss;N;Normalschild;I;SO;46..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.4 TFSI Sport;A1 1.4 TFSI Sport;A1;1.4;TFSI Sport;1AC748;;;;;WAUZZZ8X6BB......;163;Limousine;Schwarz;Metallic;4;2;0;1265;375;1640;0;0;75;0;1390;4;136;CAVG;B;Benzin;N/A;0;139;;B5b;M;Mechanisch;M7A;V;Vorderrad;2;2011;3;ZH;;;NA;NA;0;Weiss;K;Kantonsbefristet;I;AG;68..;F;Frankreich;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.4TFSI CoD SB;A1 1.4TFSI CoD SB;A1;1.4TFSI;CoD SB;1AC965;;;;;WAUZZZ8X5EB......;163;Limousine;Violett;Metallic;5;2;0;1215;420;1635;0;0;75;0;1395;4;103;CPTA;B;Benzin;N/A;0;113;;B5b;M;Mechanisch;M7A;V;Vorderrad;2;2014;12;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;10..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;AUDI A1 1.4TFSI CoD SB;A1 1.4TFSI CoD SB;A1;1.4TFSI;CoD SB;1AC965;;;;;WAUZZZ8X1EB......;163;Limousine;Weiss;Metallic;5;2;0;1215;420;1635;0;0;75;0;1395;4;103;CPTA;B;Benzin;N/A;0;113;;B5b;M;Mechanisch;M7A;V;Vorderrad;2;2014;6;AI;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;Audi A1 1.4TFSI CoD SB;A1 1.4TFSI CoD SB;A1;1.4TFSI;CoD SB;1AC965;;;;;WAUZZZ8X9EB......;163;Limousine;Weiss;Metallic;5;2;0;1215;420;1635;0;0;75;0;1395;4;103;CPTA;B;Benzin;N/A;0;113;;B5b;M;Mechanisch;M7A;V;Vorderrad;2;2014;2;GE;;;NA;NA;0;Weiss;N;Normalschild;I;VD;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;AUDI A1 1.4TFSI SB;A1 1.4TFSI SB;A1;1.4TFSI;SB;1XE604;;;;;WAUZZZ8X0DB......;163;Limousine;Weiss;;5;2;0;1200;415;1615;0;0;75;0;1390;4;90;CAX;B;Benzin;N/A;0;126;;B5b;M;Mechanisch;M6;V;Vorderrad;2;2013;3;BS;;;NA;NA;0;Weiss;N;Normalschild;I;BL;44..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;4009;AUDI;AUDI A1 1.4TFSI SB;A1 1.4TFSI SB;A1;1.4TFSI;SB;1AC873;;;;;WAUZZZ8X6DB......;163;Limousine;Blau;;5;2;0;1213;427;1640;0;0;75;0;1390;4;90;;B;Benzin;N/A;0;126;;B5b;M;Mechanisch;M6;V;Vorderrad;2;2012;11;TI;;;NA;NA;0;Weiss;N;Normalschild;I;SG;88..;CH;Schweiz;01.07.2024
